trial_id,edge_count,component_count,component_sizes_sorted_desc,largest_component_size,triangle_count,connected_triple_count,closed_triple_count,open_wedge_count,global_closure_ratio,semantic_within_block_edge_count,semantic_cross_block_edge_count,all_edges_within_semantic_blocks,all_components_are_cliques,component_sizes_match_observed_pattern,complete_disjoint_clique_blocks_confirmed,matches_exact_semantic_block_edge_set
325,161,1,42,42,80,1190,240,950,0.20168067226890757,33,128,false,false,false,false,false
326,161,1,42,42,67,1147,201,946,0.17523975588491716,28,133,false,false,false,false,false
327,161,1,42,42,60,1164,180,984,0.15463917525773196,35,126,false,false,false,false,false
328,161,1,42,42,74,1184,222,962,0.1875,25,136,false,false,false,false,false
329,161,1,42,42,63,1155,189,966,0.16363636363636364,32,129,false,false,false,false,false
330,161,1,42,42,81,1205,243,962,0.2016597510373444,24,137,false,false,false,false,false
331,161,2,41;1,41,86,1246,258,988,0.20706260032102727,35,126,false,false,false,false,false
332,161,1,42,42,64,1196,192,1004,0.1605351170568562,24,137,false,false,false,false,false
333,161,1,42,42,78,1235,234,1001,0.18947368421052632,32,129,false,false,false,false,false
334,161,1,42,42,80,1190,240,950,0.20168067226890757,32,129,false,false,false,false,false
335,161,1,42,42,73,1218,219,999,0.17980295566502463,37,124,false,false,false,false,false
336,161,1,42,42,69,1171,207,964,0.17677198975234842,25,136,false,false,false,false,false
337,161,1,42,42,85,1184,255,929,0.21537162162162163,34,127,false,false,false,false,false
338,161,1,42,42,82,1220,246,974,0.20163934426229507,26,135,false,false,false,false,false
339,161,1,42,42,79,1199,237,962,0.19766472060050042,23,138,false,false,false,false,false
340,161,1,42,42,67,1189,201,988,0.16904962153069805,26,135,false,false,false,false,false
341,161,1,42,42,66,1154,198,956,0.17157712305025996,23,138,false,false,false,false,false
342,161,1,42,42,79,1208,237,971,0.19619205298013245,31,130,false,false,false,false,false
343,161,1,42,42,74,1196,222,974,0.18561872909698995,34,127,false,false,false,false,false
344,161,1,42,42,68,1174,204,970,0.1737649063032368,24,137,false,false,false,false,false
345,161,1,42,42,75,1198,225,973,0.18781302170283806,26,135,false,false,false,false,false
346,161,1,42,42,84,1220,252,968,0.20655737704918034,31,130,false,false,false,false,false
347,161,1,42,42,66,1164,198,966,0.17010309278350516,30,131,false,false,false,false,false
348,161,1,42,42,60,1163,180,983,0.15477214101461736,40,121,false,false,false,false,false
349,161,1,42,42,105,1255,315,940,0.250996015936255,30,131,false,false,false,false,false
350,161,1,42,42,77,1216,231,985,0.18996710526315788,35,126,false,false,false,false,false
351,161,1,42,42,87,1196,261,935,0.21822742474916387,25,136,false,false,false,false,false
352,161,1,42,42,55,1153,165,988,0.14310494362532525,31,130,false,false,false,false,false
353,161,1,42,42,69,1201,207,994,0.1723563696919234,32,129,false,false,false,false,false
354,161,1,42,42,77,1188,231,957,0.19444444444444445,25,136,false,false,false,false,false
355,161,1,42,42,79,1252,237,1015,0.18929712460063897,26,135,false,false,false,false,false
356,161,1,42,42,76,1189,228,961,0.191757779646762,27,134,false,false,false,false,false
357,161,1,42,42,84,1237,252,985,0.20371867421180276,29,132,false,false,false,false,false
358,161,1,42,42,71,1216,213,1003,0.17516447368421054,32,129,false,false,false,false,false
359,161,1,42,42,67,1192,201,991,0.1686241610738255,25,136,false,false,false,false,false
360,161,1,42,42,92,1256,276,980,0.2197452229299363,29,132,false,false,false,false,false
361,161,1,42,42,72,1190,216,974,0.1815126050420168,28,133,false,false,false,false,false
362,161,1,42,42,76,1193,228,965,0.19111483654652137,30,131,false,false,false,false,false
363,161,1,42,42,62,1168,186,982,0.15924657534246575,30,131,false,false,false,false,false
364,161,1,42,42,73,1191,219,972,0.18387909319899245,34,127,false,false,false,false,false
365,161,1,42,42,87,1219,261,958,0.21410992616899097,24,137,false,false,false,false,false
366,161,1,42,42,78,1228,234,994,0.19055374592833876,28,133,false,false,false,false,false
367,161,1,42,42,74,1178,222,956,0.18845500848896435,37,124,false,false,false,false,false
368,161,1,42,42,82,1243,246,997,0.19790828640386163,27,134,false,false,false,false,false
369,161,1,42,42,83,1251,249,1002,0.19904076738609114,31,130,false,false,false,false,false
370,161,1,42,42,69,1197,207,990,0.17293233082706766,34,127,false,false,false,false,false
371,161,1,42,42,80,1192,240,952,0.20134228187919462,36,125,false,false,false,false,false
372,161,1,42,42,80,1198,240,958,0.2003338898163606,38,123,false,false,false,false,false
373,161,1,42,42,76,1170,228,942,0.19487179487179487,26,135,false,false,false,false,false
374,161,1,42,42,74,1174,222,952,0.1890971039182283,29,132,false,false,false,false,false
375,161,1,42,42,75,1186,225,961,0.1897133220910624,32,129,false,false,false,false,false
376,161,1,42,42,76,1196,228,968,0.19063545150501673,32,129,false,false,false,false,false
377,161,1,42,42,79,1207,237,970,0.19635459817729908,34,127,false,false,false,false,false
378,161,1,42,42,81,1213,243,970,0.20032976092333057,35,126,false,false,false,false,false
379,161,1,42,42,74,1211,222,989,0.1833195706028076,31,130,false,false,false,false,false
380,161,1,42,42,83,1247,249,998,0.1996792301523657,33,128,false,false,false,false,false
381,161,1,42,42,63,1187,189,998,0.15922493681550126,34,127,false,false,false,false,false
382,161,1,42,42,62,1189,186,1003,0.1564339781328848,28,133,false,false,false,false,false
383,161,1,42,42,75,1193,225,968,0.18860016764459347,29,132,false,false,false,false,false
384,161,1,42,42,81,1215,243,972,0.2,31,130,false,false,false,false,false
385,161,1,42,42,81,1265,243,1022,0.19209486166007905,33,128,false,false,false,false,false
386,161,1,42,42,63,1130,189,941,0.1672566371681416,34,127,false,false,false,false,false
387,161,1,42,42,65,1167,195,972,0.16709511568123395,28,133,false,false,false,false,false
388,161,1,42,42,72,1186,216,970,0.1821247892074199,27,134,false,false,false,false,false
389,161,1,42,42,69,1187,207,980,0.17438921651221567,31,130,false,false,false,false,false
390,161,1,42,42,77,1229,231,998,0.18795768917819367,28,133,false,false,false,false,false
391,161,1,42,42,73,1211,219,992,0.18084227910817507,31,130,false,false,false,false,false
392,161,1,42,42,64,1173,192,981,0.1636828644501279,23,138,false,false,false,false,false
393,161,1,42,42,73,1189,219,970,0.184188393608074,32,129,false,false,false,false,false
394,161,1,42,42,60,1201,180,1021,0.1498751040799334,29,132,false,false,false,false,false
395,161,1,42,42,86,1180,258,922,0.21864406779661016,33,128,false,false,false,false,false
396,161,1,42,42,75,1200,225,975,0.1875,28,133,false,false,false,false,false
397,161,1,42,42,65,1183,195,988,0.16483516483516483,27,134,false,false,false,false,false
398,161,1,42,42,62,1199,186,1013,0.15512927439532945,27,134,false,false,false,false,false
399,161,1,42,42,58,1188,174,1014,0.14646464646464646,31,130,false,false,false,false,false
400,161,1,42,42,82,1272,246,1026,0.19339622641509435,40,121,false,false,false,false,false
401,161,1,42,42,63,1163,189,974,0.16251074806534824,21,140,false,false,false,false,false
402,161,1,42,42,64,1211,192,1019,0.15854665565648224,36,125,false,false,false,false,false
403,161,1,42,42,65,1198,195,1003,0.16277128547579298,20,141,false,false,false,false,false
404,161,1,42,42,71,1169,213,956,0.1822070145423439,26,135,false,false,false,false,false
405,161,1,42,42,85,1272,255,1017,0.20047169811320756,33,128,false,false,false,false,false
406,161,1,42,42,84,1265,252,1013,0.1992094861660079,28,133,false,false,false,false,false
407,161,1,42,42,67,1196,201,995,0.16806020066889632,22,139,false,false,false,false,false
408,161,1,42,42,76,1198,228,970,0.19031719532554256,29,132,false,false,false,false,false
409,161,1,42,42,71,1183,213,970,0.18005071851225699,32,129,false,false,false,false,false
410,161,1,42,42,70,1193,210,983,0.1760268231349539,32,129,false,false,false,false,false
411,161,1,42,42,72,1173,216,957,0.18414322250639387,31,130,false,false,false,false,false
412,161,1,42,42,78,1218,234,984,0.1921182266009852,26,135,false,false,false,false,false
413,161,1,42,42,67,1189,201,988,0.16904962153069805,34,127,false,false,false,false,false
414,161,1,42,42,86,1171,258,913,0.22032450896669514,28,133,false,false,false,false,false
415,161,1,42,42,88,1195,264,931,0.22092050209205022,24,137,false,false,false,false,false
416,161,1,42,42,63,1173,189,984,0.16112531969309463,32,129,false,false,false,false,false
417,161,1,42,42,83,1204,249,955,0.20681063122923588,32,129,false,false,false,false,false
418,161,1,42,42,70,1168,210,958,0.1797945205479452,26,135,false,false,false,false,false
419,161,1,42,42,77,1240,231,1009,0.18629032258064515,29,132,false,false,false,false,false
420,161,1,42,42,63,1163,189,974,0.16251074806534824,34,127,false,false,false,false,false
421,161,1,42,42,70,1229,210,1019,0.1708706265256306,27,134,false,false,false,false,false
422,161,1,42,42,75,1226,225,1001,0.1835236541598695,31,130,false,false,false,false,false
423,161,1,42,42,78,1181,234,947,0.19813717188823032,27,134,false,false,false,false,false
424,161,1,42,42,81,1224,243,981,0.19852941176470587,26,135,false,false,false,false,false
425,161,1,42,42,81,1212,243,969,0.2004950495049505,39,122,false,false,false,false,false
426,161,1,42,42,74,1213,222,991,0.18301731244847486,30,131,false,false,false,false,false
427,161,1,42,42,69,1194,207,987,0.17336683417085427,32,129,false,false,false,false,false
428,161,1,42,42,80,1236,240,996,0.1941747572815534,37,124,false,false,false,false,false
429,161,1,42,42,86,1235,258,977,0.2089068825910931,29,132,false,false,false,false,false
430,161,1,42,42,67,1179,201,978,0.17048346055979643,26,135,false,false,false,false,false
431,161,1,42,42,81,1191,243,948,0.2040302267002519,31,130,false,false,false,false,false
432,161,1,42,42,68,1177,204,973,0.17332200509770604,40,121,false,false,false,false,false
433,161,1,42,42,77,1218,231,987,0.1896551724137931,15,146,false,false,false,false,false
434,161,1,42,42,65,1161,195,966,0.16795865633074936,34,127,false,false,false,false,false
435,161,1,42,42,80,1184,240,944,0.20270270270270271,32,129,false,false,false,false,false
436,161,1,42,42,63,1156,189,967,0.16349480968858132,26,135,false,false,false,false,false
437,161,1,42,42,80,1229,240,989,0.19528071602929212,25,136,false,false,false,false,false
438,161,1,42,42,73,1203,219,984,0.18204488778054864,31,130,false,false,false,false,false
439,161,1,42,42,63,1175,189,986,0.16085106382978723,26,135,false,false,false,false,false
440,161,1,42,42,72,1173,216,957,0.18414322250639387,36,125,false,false,false,false,false
441,161,1,42,42,71,1193,213,980,0.1785414920368818,24,137,false,false,false,false,false
442,161,1,42,42,77,1203,231,972,0.19201995012468828,35,126,false,false,false,false,false
443,161,1,42,42,70,1184,210,974,0.17736486486486486,30,131,false,false,false,false,false
444,161,1,42,42,72,1201,216,985,0.17985012489592006,24,137,false,false,false,false,false
445,161,1,42,42,74,1193,222,971,0.18608549874266556,23,138,false,false,false,false,false
446,161,1,42,42,63,1149,189,960,0.16449086161879894,24,137,false,false,false,false,false
447,161,1,42,42,72,1191,216,975,0.181360201511335,20,141,false,false,false,false,false
448,161,1,42,42,76,1201,228,973,0.18984179850124897,22,139,false,false,false,false,false
449,161,1,42,42,68,1202,204,998,0.16971713810316139,32,129,false,false,false,false,false
450,161,1,42,42,77,1223,231,992,0.18887980376124286,28,133,false,false,false,false,false
451,161,2,41;1,41,82,1233,246,987,0.19951338199513383,33,128,false,false,false,false,false
452,161,1,42,42,76,1204,228,976,0.1893687707641196,34,127,false,false,false,false,false
453,161,1,42,42,74,1174,222,952,0.1890971039182283,30,131,false,false,false,false,false
454,161,1,42,42,79,1204,237,967,0.19684385382059802,31,130,false,false,false,false,false
455,161,1,42,42,71,1195,213,982,0.17824267782426778,22,139,false,false,false,false,false
456,161,1,42,42,87,1227,261,966,0.21271393643031786,32,129,false,false,false,false,false
457,161,1,42,42,66,1166,198,968,0.16981132075471697,32,129,false,false,false,false,false
458,161,1,42,42,68,1176,204,972,0.17346938775510204,32,129,false,false,false,false,false
459,161,1,42,42,60,1180,180,1000,0.15254237288135594,35,126,false,false,false,false,false
460,161,1,42,42,73,1189,219,970,0.184188393608074,28,133,false,false,false,false,false
461,161,1,42,42,81,1244,243,1001,0.19533762057877813,44,117,false,false,false,false,false
462,161,1,42,42,59,1177,177,1000,0.1503823279524214,34,127,false,false,false,false,false
463,161,1,42,42,72,1176,216,960,0.1836734693877551,31,130,false,false,false,false,false
464,161,1,42,42,70,1203,210,993,0.1745635910224439,27,134,false,false,false,false,false
465,161,1,42,42,80,1202,240,962,0.19966722129783693,21,140,false,false,false,false,false
466,161,1,42,42,63,1160,189,971,0.1629310344827586,28,133,false,false,false,false,false
467,161,1,42,42,65,1195,195,1000,0.16317991631799164,32,129,false,false,false,false,false
468,161,1,42,42,78,1259,234,1025,0.18586179507545672,23,138,false,false,false,false,false
469,161,1,42,42,74,1193,222,971,0.18608549874266556,30,131,false,false,false,false,false
470,161,1,42,42,80,1189,240,949,0.20185029436501262,28,133,false,false,false,false,false
471,161,1,42,42,81,1219,243,976,0.19934372436423298,29,132,false,false,false,false,false
472,161,1,42,42,73,1192,219,973,0.1837248322147651,29,132,false,false,false,false,false
473,161,1,42,42,73,1182,219,963,0.18527918781725888,30,131,false,false,false,false,false
474,161,1,42,42,52,1156,156,1000,0.13494809688581316,30,131,false,false,false,false,false
475,161,1,42,42,83,1231,249,982,0.20227457351746547,27,134,false,false,false,false,false
476,161,1,42,42,90,1197,270,927,0.22556390977443608,29,132,false,false,false,false,false
477,161,1,42,42,62,1184,186,998,0.1570945945945946,21,140,false,false,false,false,false
478,161,1,42,42,71,1201,213,988,0.17735220649458786,24,137,false,false,false,false,false
479,161,1,42,42,74,1204,222,982,0.18438538205980065,22,139,false,false,false,false,false
480,161,1,42,42,76,1173,228,945,0.19437340153452684,28,133,false,false,false,false,false
481,161,1,42,42,73,1194,219,975,0.18341708542713567,29,132,false,false,false,false,false
482,161,1,42,42,85,1175,255,920,0.2170212765957447,27,134,false,false,false,false,false
483,161,1,42,42,68,1205,204,1001,0.16929460580912864,28,133,false,false,false,false,false
484,161,1,42,42,67,1176,201,975,0.17091836734693877,24,137,false,false,false,false,false
485,161,1,42,42,91,1239,273,966,0.22033898305084745,43,118,false,false,false,false,false
486,161,1,42,42,67,1183,201,982,0.16990701606086223,25,136,false,false,false,false,false
487,161,1,42,42,67,1163,201,962,0.17282889079965605,36,125,false,false,false,false,false
488,161,1,42,42,78,1206,234,972,0.19402985074626866,26,135,false,false,false,false,false
489,161,1,42,42,70,1198,210,988,0.17529215358931552,30,131,false,false,false,false,false
490,161,1,42,42,75,1215,225,990,0.18518518518518517,25,136,false,false,false,false,false
491,161,1,42,42,83,1226,249,977,0.2030995106035889,28,133,false,false,false,false,false
492,161,1,42,42,101,1257,303,954,0.24105011933174225,26,135,false,false,false,false,false
493,161,1,42,42,78,1199,234,965,0.195162635529608,29,132,false,false,false,false,false
494,161,1,42,42,75,1235,225,1010,0.18218623481781376,23,138,false,false,false,false,false
495,161,1,42,42,56,1168,168,1000,0.14383561643835616,30,131,false,false,false,false,false
496,161,1,42,42,78,1211,234,977,0.19322873658133774,33,128,false,false,false,false,false
497,161,1,42,42,76,1189,228,961,0.191757779646762,28,133,false,false,false,false,false
498,161,1,42,42,77,1196,231,965,0.1931438127090301,34,127,false,false,false,false,false
499,161,1,42,42,79,1274,237,1037,0.18602825745682888,27,134,false,false,false,false,false
500,161,1,42,42,67,1196,201,995,0.16806020066889632,20,141,false,false,false,false,false
501,161,1,42,42,76,1219,228,991,0.18703855619360132,30,131,false,false,false,false,false
502,161,1,42,42,67,1191,201,990,0.16876574307304787,22,139,false,false,false,false,false
503,161,1,42,42,84,1182,252,930,0.2131979695431472,33,128,false,false,false,false,false
504,161,1,42,42,81,1183,243,940,0.20540997464074387,32,129,false,false,false,false,false
505,161,1,42,42,70,1174,210,964,0.1788756388415673,36,125,false,false,false,false,false
