trial_id,edge_count,component_count,component_sizes_sorted_desc,largest_component_size,triangle_count,connected_triple_count,closed_triple_count,open_wedge_count,global_closure_ratio,semantic_within_block_edge_count,semantic_cross_block_edge_count,all_edges_within_semantic_blocks,all_components_are_cliques,component_sizes_match_observed_pattern,complete_disjoint_clique_blocks_confirmed,matches_exact_semantic_block_edge_set,accepted_swaps
302,161,1,42,42,91,1260,273,987,0.21666666666666667,42,119,false,false,false,false,false,2839
303,161,1,42,42,89,1260,267,993,0.2119047619047619,41,120,false,false,false,false,false,2785
304,161,1,42,42,86,1260,258,1002,0.20476190476190476,38,123,false,false,false,false,false,2900
305,161,1,42,42,93,1260,279,981,0.22142857142857142,35,126,false,false,false,false,false,2826
306,161,1,42,42,91,1260,273,987,0.21666666666666667,45,116,false,false,false,false,false,2855
307,161,1,42,42,99,1260,297,963,0.2357142857142857,34,127,false,false,false,false,false,2872
308,161,1,42,42,96,1260,288,972,0.22857142857142856,47,114,false,false,false,false,false,2814
309,161,1,42,42,84,1260,252,1008,0.2,40,121,false,false,false,false,false,2820
310,161,1,42,42,91,1260,273,987,0.21666666666666667,44,117,false,false,false,false,false,2877
311,161,1,42,42,68,1260,204,1056,0.1619047619047619,36,125,false,false,false,false,false,2871
312,161,1,42,42,81,1260,243,1017,0.19285714285714287,35,126,false,false,false,false,false,2827
313,161,1,42,42,92,1260,276,984,0.21904761904761905,45,116,false,false,false,false,false,2844
314,161,1,42,42,88,1260,264,996,0.20952380952380953,49,112,false,false,false,false,false,2846
315,161,1,42,42,91,1260,273,987,0.21666666666666667,46,115,false,false,false,false,false,2826
316,161,1,42,42,71,1260,213,1047,0.16904761904761906,40,121,false,false,false,false,false,2894
317,161,1,42,42,87,1260,261,999,0.20714285714285716,42,119,false,false,false,false,false,2828
318,161,1,42,42,83,1260,249,1011,0.1976190476190476,39,122,false,false,false,false,false,2909
319,161,1,42,42,79,1260,237,1023,0.1880952380952381,42,119,false,false,false,false,false,2831
320,161,1,42,42,104,1260,312,948,0.24761904761904763,39,122,false,false,false,false,false,2807
321,161,1,42,42,83,1260,249,1011,0.1976190476190476,49,112,false,false,false,false,false,2910
322,161,1,42,42,79,1260,237,1023,0.1880952380952381,37,124,false,false,false,false,false,2889
323,161,1,42,42,87,1260,261,999,0.20714285714285716,33,128,false,false,false,false,false,2851
324,161,1,42,42,85,1260,255,1005,0.20238095238095238,46,115,false,false,false,false,false,2881
325,161,1,42,42,96,1260,288,972,0.22857142857142856,43,118,false,false,false,false,false,2868
326,161,1,42,42,99,1260,297,963,0.2357142857142857,43,118,false,false,false,false,false,2802
327,161,1,42,42,87,1260,261,999,0.20714285714285716,50,111,false,false,false,false,false,2899
328,161,1,42,42,83,1260,249,1011,0.1976190476190476,50,111,false,false,false,false,false,2845
329,161,1,42,42,83,1260,249,1011,0.1976190476190476,42,119,false,false,false,false,false,2844
330,161,1,42,42,86,1260,258,1002,0.20476190476190476,44,117,false,false,false,false,false,2842
331,161,1,42,42,75,1260,225,1035,0.17857142857142858,41,120,false,false,false,false,false,2853
332,161,1,42,42,75,1260,225,1035,0.17857142857142858,37,124,false,false,false,false,false,2846
333,161,1,42,42,79,1260,237,1023,0.1880952380952381,42,119,false,false,false,false,false,2901
334,161,1,42,42,87,1260,261,999,0.20714285714285716,40,121,false,false,false,false,false,2822
335,161,1,42,42,86,1260,258,1002,0.20476190476190476,47,114,false,false,false,false,false,2862
336,161,1,42,42,86,1260,258,1002,0.20476190476190476,42,119,false,false,false,false,false,2861
337,161,1,42,42,89,1260,267,993,0.2119047619047619,43,118,false,false,false,false,false,2844
338,161,1,42,42,92,1260,276,984,0.21904761904761905,44,117,false,false,false,false,false,2883
339,161,1,42,42,86,1260,258,1002,0.20476190476190476,43,118,false,false,false,false,false,2857
340,161,1,42,42,97,1260,291,969,0.23095238095238096,36,125,false,false,false,false,false,2845
341,161,1,42,42,81,1260,243,1017,0.19285714285714287,42,119,false,false,false,false,false,2818
342,161,1,42,42,91,1260,273,987,0.21666666666666667,44,117,false,false,false,false,false,2803
343,161,1,42,42,92,1260,276,984,0.21904761904761905,51,110,false,false,false,false,false,2936
344,161,1,42,42,68,1260,204,1056,0.1619047619047619,45,116,false,false,false,false,false,2856
345,161,1,42,42,86,1260,258,1002,0.20476190476190476,48,113,false,false,false,false,false,2858
346,161,1,42,42,92,1260,276,984,0.21904761904761905,43,118,false,false,false,false,false,2883
347,161,1,42,42,91,1260,273,987,0.21666666666666667,38,123,false,false,false,false,false,2829
348,161,1,42,42,88,1260,264,996,0.20952380952380953,49,112,false,false,false,false,false,2816
349,161,1,42,42,88,1260,264,996,0.20952380952380953,39,122,false,false,false,false,false,2835
350,161,1,42,42,91,1260,273,987,0.21666666666666667,47,114,false,false,false,false,false,2767
351,161,1,42,42,77,1260,231,1029,0.18333333333333332,36,125,false,false,false,false,false,2812
352,161,1,42,42,94,1260,282,978,0.22380952380952382,48,113,false,false,false,false,false,2822
353,161,1,42,42,87,1260,261,999,0.20714285714285716,36,125,false,false,false,false,false,2809
354,161,1,42,42,90,1260,270,990,0.21428571428571427,50,111,false,false,false,false,false,2838
355,161,1,42,42,90,1260,270,990,0.21428571428571427,41,120,false,false,false,false,false,2868
356,161,1,42,42,77,1260,231,1029,0.18333333333333332,44,117,false,false,false,false,false,2867
357,161,1,42,42,91,1260,273,987,0.21666666666666667,44,117,false,false,false,false,false,2814
358,161,1,42,42,110,1260,330,930,0.2619047619047619,49,112,false,false,false,false,false,2861
359,161,1,42,42,84,1260,252,1008,0.2,42,119,false,false,false,false,false,2840
360,161,1,42,42,85,1260,255,1005,0.20238095238095238,45,116,false,false,false,false,false,2863
361,161,1,42,42,97,1260,291,969,0.23095238095238096,39,122,false,false,false,false,false,2871
362,161,1,42,42,83,1260,249,1011,0.1976190476190476,43,118,false,false,false,false,false,2882
363,161,1,42,42,86,1260,258,1002,0.20476190476190476,38,123,false,false,false,false,false,2887
364,161,1,42,42,80,1260,240,1020,0.19047619047619047,42,119,false,false,false,false,false,2879
365,161,1,42,42,83,1260,249,1011,0.1976190476190476,33,128,false,false,false,false,false,2862
366,161,1,42,42,94,1260,282,978,0.22380952380952382,52,109,false,false,false,false,false,2864
367,161,1,42,42,79,1260,237,1023,0.1880952380952381,48,113,false,false,false,false,false,2840
368,161,1,42,42,91,1260,273,987,0.21666666666666667,43,118,false,false,false,false,false,2780
369,161,1,42,42,93,1260,279,981,0.22142857142857142,48,113,false,false,false,false,false,2800
370,161,1,42,42,88,1260,264,996,0.20952380952380953,50,111,false,false,false,false,false,2863
371,161,1,42,42,92,1260,276,984,0.21904761904761905,45,116,false,false,false,false,false,2848
372,161,1,42,42,91,1260,273,987,0.21666666666666667,53,108,false,false,false,false,false,2846
373,161,1,42,42,82,1260,246,1014,0.19523809523809524,40,121,false,false,false,false,false,2863
374,161,1,42,42,76,1260,228,1032,0.18095238095238095,31,130,false,false,false,false,false,2855
375,161,1,42,42,90,1260,270,990,0.21428571428571427,40,121,false,false,false,false,false,2865
376,161,1,42,42,95,1260,285,975,0.2261904761904762,40,121,false,false,false,false,false,2868
377,161,1,42,42,86,1260,258,1002,0.20476190476190476,46,115,false,false,false,false,false,2891
378,161,1,42,42,87,1260,261,999,0.20714285714285716,45,116,false,false,false,false,false,2852
379,161,1,42,42,91,1260,273,987,0.21666666666666667,47,114,false,false,false,false,false,2878
380,161,1,42,42,91,1260,273,987,0.21666666666666667,48,113,false,false,false,false,false,2880
381,161,1,42,42,83,1260,249,1011,0.1976190476190476,37,124,false,false,false,false,false,2874
382,161,1,42,42,90,1260,270,990,0.21428571428571427,49,112,false,false,false,false,false,2864
383,161,1,42,42,87,1260,261,999,0.20714285714285716,40,121,false,false,false,false,false,2851
384,161,1,42,42,79,1260,237,1023,0.1880952380952381,34,127,false,false,false,false,false,2820
385,161,1,42,42,84,1260,252,1008,0.2,39,122,false,false,false,false,false,2828
386,161,1,42,42,102,1260,306,954,0.24285714285714285,37,124,false,false,false,false,false,2800
387,161,1,42,42,78,1260,234,1026,0.18571428571428572,40,121,false,false,false,false,false,2904
388,161,1,42,42,87,1260,261,999,0.20714285714285716,37,124,false,false,false,false,false,2811
389,161,1,42,42,86,1260,258,1002,0.20476190476190476,46,115,false,false,false,false,false,2882
390,161,1,42,42,91,1260,273,987,0.21666666666666667,42,119,false,false,false,false,false,2814
391,161,1,42,42,85,1260,255,1005,0.20238095238095238,40,121,false,false,false,false,false,2886
392,161,1,42,42,86,1260,258,1002,0.20476190476190476,42,119,false,false,false,false,false,2879
393,161,1,42,42,84,1260,252,1008,0.2,41,120,false,false,false,false,false,2900
394,161,1,42,42,87,1260,261,999,0.20714285714285716,46,115,false,false,false,false,false,2844
395,161,1,42,42,89,1260,267,993,0.2119047619047619,44,117,false,false,false,false,false,2874
396,161,1,42,42,85,1260,255,1005,0.20238095238095238,38,123,false,false,false,false,false,2849
397,161,1,42,42,86,1260,258,1002,0.20476190476190476,46,115,false,false,false,false,false,2832
398,161,1,42,42,98,1260,294,966,0.23333333333333334,46,115,false,false,false,false,false,2876
399,161,1,42,42,96,1260,288,972,0.22857142857142856,49,112,false,false,false,false,false,2875
400,161,1,42,42,95,1260,285,975,0.2261904761904762,45,116,false,false,false,false,false,2865
401,161,1,42,42,79,1260,237,1023,0.1880952380952381,42,119,false,false,false,false,false,2882
402,161,1,42,42,90,1260,270,990,0.21428571428571427,52,109,false,false,false,false,false,2843
403,161,1,42,42,85,1260,255,1005,0.20238095238095238,31,130,false,false,false,false,false,2823
404,161,1,42,42,82,1260,246,1014,0.19523809523809524,39,122,false,false,false,false,false,2825
405,161,1,42,42,72,1260,216,1044,0.17142857142857143,49,112,false,false,false,false,false,2815
406,161,1,42,42,91,1260,273,987,0.21666666666666667,48,113,false,false,false,false,false,2869
407,161,1,42,42,89,1260,267,993,0.2119047619047619,43,118,false,false,false,false,false,2872
408,161,1,42,42,74,1260,222,1038,0.1761904761904762,44,117,false,false,false,false,false,2864
409,161,1,42,42,85,1260,255,1005,0.20238095238095238,39,122,false,false,false,false,false,2803
410,161,1,42,42,98,1260,294,966,0.23333333333333334,39,122,false,false,false,false,false,2845
411,161,1,42,42,93,1260,279,981,0.22142857142857142,39,122,false,false,false,false,false,2845
412,161,1,42,42,96,1260,288,972,0.22857142857142856,49,112,false,false,false,false,false,2795
413,161,1,42,42,83,1260,249,1011,0.1976190476190476,38,123,false,false,false,false,false,2903
414,161,1,42,42,78,1260,234,1026,0.18571428571428572,42,119,false,false,false,false,false,2913
415,161,1,42,42,81,1260,243,1017,0.19285714285714287,44,117,false,false,false,false,false,2922
416,161,1,42,42,85,1260,255,1005,0.20238095238095238,43,118,false,false,false,false,false,2850
417,161,1,42,42,99,1260,297,963,0.2357142857142857,44,117,false,false,false,false,false,2855
418,161,1,42,42,88,1260,264,996,0.20952380952380953,47,114,false,false,false,false,false,2855
419,161,1,42,42,103,1260,309,951,0.24523809523809523,41,120,false,false,false,false,false,2850
420,161,1,42,42,83,1260,249,1011,0.1976190476190476,47,114,false,false,false,false,false,2817
421,161,1,42,42,80,1260,240,1020,0.19047619047619047,39,122,false,false,false,false,false,2802
422,161,1,42,42,76,1260,228,1032,0.18095238095238095,44,117,false,false,false,false,false,2815
423,161,1,42,42,81,1260,243,1017,0.19285714285714287,45,116,false,false,false,false,false,2790
424,161,1,42,42,98,1260,294,966,0.23333333333333334,41,120,false,false,false,false,false,2926
425,161,1,42,42,96,1260,288,972,0.22857142857142856,46,115,false,false,false,false,false,2898
426,161,1,42,42,89,1260,267,993,0.2119047619047619,44,117,false,false,false,false,false,2825
427,161,1,42,42,93,1260,279,981,0.22142857142857142,41,120,false,false,false,false,false,2817
428,161,1,42,42,77,1260,231,1029,0.18333333333333332,49,112,false,false,false,false,false,2864
429,161,1,42,42,80,1260,240,1020,0.19047619047619047,41,120,false,false,false,false,false,2793
430,161,1,42,42,100,1260,300,960,0.23809523809523808,47,114,false,false,false,false,false,2893
431,161,1,42,42,87,1260,261,999,0.20714285714285716,39,122,false,false,false,false,false,2876
432,161,1,42,42,89,1260,267,993,0.2119047619047619,42,119,false,false,false,false,false,2811
433,161,1,42,42,91,1260,273,987,0.21666666666666667,49,112,false,false,false,false,false,2862
434,161,1,42,42,97,1260,291,969,0.23095238095238096,43,118,false,false,false,false,false,2845
435,161,1,42,42,89,1260,267,993,0.2119047619047619,42,119,false,false,false,false,false,2855
436,161,1,42,42,97,1260,291,969,0.23095238095238096,43,118,false,false,false,false,false,2865
437,161,1,42,42,86,1260,258,1002,0.20476190476190476,40,121,false,false,false,false,false,2843
438,161,1,42,42,88,1260,264,996,0.20952380952380953,43,118,false,false,false,false,false,2831
439,161,1,42,42,85,1260,255,1005,0.20238095238095238,34,127,false,false,false,false,false,2811
440,161,1,42,42,90,1260,270,990,0.21428571428571427,39,122,false,false,false,false,false,2874
441,161,1,42,42,100,1260,300,960,0.23809523809523808,42,119,false,false,false,false,false,2808
442,161,1,42,42,87,1260,261,999,0.20714285714285716,40,121,false,false,false,false,false,2905
443,161,1,42,42,80,1260,240,1020,0.19047619047619047,36,125,false,false,false,false,false,2833
444,161,1,42,42,97,1260,291,969,0.23095238095238096,51,110,false,false,false,false,false,2832
445,161,1,42,42,91,1260,273,987,0.21666666666666667,37,124,false,false,false,false,false,2822
446,161,1,42,42,92,1260,276,984,0.21904761904761905,46,115,false,false,false,false,false,2853
447,161,1,42,42,96,1260,288,972,0.22857142857142856,39,122,false,false,false,false,false,2870
448,161,1,42,42,78,1260,234,1026,0.18571428571428572,45,116,false,false,false,false,false,2864
449,161,1,42,42,84,1260,252,1008,0.2,53,108,false,false,false,false,false,2851
450,161,1,42,42,83,1260,249,1011,0.1976190476190476,45,116,false,false,false,false,false,2887
451,161,1,42,42,90,1260,270,990,0.21428571428571427,51,110,false,false,false,false,false,2882
452,161,1,42,42,88,1260,264,996,0.20952380952380953,39,122,false,false,false,false,false,2843
453,161,1,42,42,92,1260,276,984,0.21904761904761905,41,120,false,false,false,false,false,2789
454,161,1,42,42,86,1260,258,1002,0.20476190476190476,52,109,false,false,false,false,false,2872
455,161,1,42,42,91,1260,273,987,0.21666666666666667,47,114,false,false,false,false,false,2836
456,161,1,42,42,79,1260,237,1023,0.1880952380952381,45,116,false,false,false,false,false,2852
457,161,1,42,42,87,1260,261,999,0.20714285714285716,49,112,false,false,false,false,false,2759
458,161,1,42,42,90,1260,270,990,0.21428571428571427,36,125,false,false,false,false,false,2852
459,161,1,42,42,87,1260,261,999,0.20714285714285716,43,118,false,false,false,false,false,2819
460,161,1,42,42,100,1260,300,960,0.23809523809523808,48,113,false,false,false,false,false,2875
461,161,1,42,42,86,1260,258,1002,0.20476190476190476,36,125,false,false,false,false,false,2903
462,161,1,42,42,85,1260,255,1005,0.20238095238095238,46,115,false,false,false,false,false,2845
463,161,1,42,42,82,1260,246,1014,0.19523809523809524,35,126,false,false,false,false,false,2841
464,161,1,42,42,93,1260,279,981,0.22142857142857142,40,121,false,false,false,false,false,2886
465,161,1,42,42,84,1260,252,1008,0.2,38,123,false,false,false,false,false,2842
466,161,1,42,42,83,1260,249,1011,0.1976190476190476,41,120,false,false,false,false,false,2863
467,161,1,42,42,76,1260,228,1032,0.18095238095238095,42,119,false,false,false,false,false,2823
468,161,1,42,42,88,1260,264,996,0.20952380952380953,40,121,false,false,false,false,false,2844
469,161,1,42,42,85,1260,255,1005,0.20238095238095238,35,126,false,false,false,false,false,2871
470,161,1,42,42,76,1260,228,1032,0.18095238095238095,33,128,false,false,false,false,false,2830
471,161,1,42,42,83,1260,249,1011,0.1976190476190476,46,115,false,false,false,false,false,2817
472,161,1,42,42,82,1260,246,1014,0.19523809523809524,38,123,false,false,false,false,false,2862
473,161,1,42,42,82,1260,246,1014,0.19523809523809524,40,121,false,false,false,false,false,2819
474,161,1,42,42,93,1260,279,981,0.22142857142857142,40,121,false,false,false,false,false,2822
475,161,1,42,42,79,1260,237,1023,0.1880952380952381,36,125,false,false,false,false,false,2863
476,161,1,42,42,96,1260,288,972,0.22857142857142856,37,124,false,false,false,false,false,2825
477,161,1,42,42,74,1260,222,1038,0.1761904761904762,40,121,false,false,false,false,false,2838
478,161,1,42,42,77,1260,231,1029,0.18333333333333332,47,114,false,false,false,false,false,2873
