section,field_1,field_2,field_3,field_4,notes
sparc_rar_artifact_samples,unknown,other,.yaml,numerics/debroglie-phase-bridge/typ_b_analysis/configs/h3/h3_package_hierarchy_check_01.yaml,domain_guess=unknown; artifact_kind=other; suffix=.yaml; relative_path=numerics/debroglie-phase-bridge/typ_b_analysis/configs/h3/h3_package_hierarchy_check_01.yaml
sparc_rar_artifact_samples,sparc_rar,table_csv,.csv,runs/QSB-SPARC-RAR-RESIDUAL-SCOUT-01-DATA-CONTRACT/08_detected_column_inventory.csv,domain_guess=sparc_rar; artifact_kind=table_csv; suffix=.csv; relative_path=runs/QSB-SPARC-RAR-RESIDUAL-SCOUT-01-DATA-CONTRACT/08_detected_column_inventory.csv
sparc_rar_artifact_samples,sparc_rar,table_csv,.csv,runs/QSB-SPARC-RAR-RESIDUAL-SCOUT-01-DATA-CONTRACT/09_sparc_expected_column_mapping.csv,domain_guess=sparc_rar; artifact_kind=table_csv; suffix=.csv; relative_path=runs/QSB-SPARC-RAR-RESIDUAL-SCOUT-01-DATA-CONTRACT/09_sparc_expected_column_mapping.csv
sparc_rar_artifact_samples,sparc_rar,table_csv,.csv,runs/QSB-SPARC-RAR-RESIDUAL-SCOUT-01-DATA-CONTRACT/10_baseline_rar_feasibility_contract.csv,domain_guess=sparc_rar; artifact_kind=table_csv; suffix=.csv; relative_path=runs/QSB-SPARC-RAR-RESIDUAL-SCOUT-01-DATA-CONTRACT/10_baseline_rar_feasibility_contract.csv
sparc_rar_artifact_samples,sparc_rar,table_csv,.csv,runs/QSB-SPARC-RAR-RESIDUAL-SCOUT-01-DATA-CONTRACT/11_rbci_v1_formula_feasibility_contract.csv,domain_guess=sparc_rar; artifact_kind=table_csv; suffix=.csv; relative_path=runs/QSB-SPARC-RAR-RESIDUAL-SCOUT-01-DATA-CONTRACT/11_rbci_v1_formula_feasibility_contract.csv
sparc_rar_artifact_samples,sparc_rar,table_csv,.csv,runs/QSB-SPARC-RAR-RESIDUAL-SCOUT-01-DATA-CONTRACT/12_source_reference_inventory.csv,domain_guess=sparc_rar; artifact_kind=table_csv; suffix=.csv; relative_path=runs/QSB-SPARC-RAR-RESIDUAL-SCOUT-01-DATA-CONTRACT/12_source_reference_inventory.csv
sparc_rar_artifact_samples,sparc_rar,markdown_note,.md,runs/QSB-SPARC-RAR-RESIDUAL-SCOUT-01-DATA-CONTRACT/13_data_lineage_contract.md,domain_guess=sparc_rar; artifact_kind=markdown_note; suffix=.md; relative_path=runs/QSB-SPARC-RAR-RESIDUAL-SCOUT-01-DATA-CONTRACT/13_data_lineage_contract.md
sparc_rar_artifact_samples,sparc_rar,markdown_note,.md,runs/QSB-SPARC-RAR-RESIDUAL-SCOUT-01-DATA-CONTRACT/14_unit_and_dimension_review_placeholder.md,domain_guess=sparc_rar; artifact_kind=markdown_note; suffix=.md; relative_path=runs/QSB-SPARC-RAR-RESIDUAL-SCOUT-01-DATA-CONTRACT/14_unit_and_dimension_review_placeholder.md
sparc_rar_artifact_samples,sparc_rar,markdown_note,.md,runs/QSB-SPARC-RAR-RESIDUAL-SCOUT-01-DATA-CONTRACT/15_claim_boundary_and_no_go.md,domain_guess=sparc_rar; artifact_kind=markdown_note; suffix=.md; relative_path=runs/QSB-SPARC-RAR-RESIDUAL-SCOUT-01-DATA-CONTRACT/15_claim_boundary_and_no_go.md
sparc_rar_artifact_samples,sparc_rar,markdown_note,.md,runs/QSB-SPARC-RAR-RESIDUAL-SCOUT-01-DATA-CONTRACT/16_next_execution_run_contract.md,domain_guess=sparc_rar; artifact_kind=markdown_note; suffix=.md; relative_path=runs/QSB-SPARC-RAR-RESIDUAL-SCOUT-01-DATA-CONTRACT/16_next_execution_run_contract.md
sparc_rar_artifact_samples,sparc_rar,markdown_note,.md,runs/QSB-SPARC-RAR-RESIDUAL-SCOUT-01-DATA-CONTRACT/17_sparc_rar_data_contract_review_note.md,domain_guess=sparc_rar; artifact_kind=markdown_note; suffix=.md; relative_path=runs/QSB-SPARC-RAR-RESIDUAL-SCOUT-01-DATA-CONTRACT/17_sparc_rar_data_contract_review_note.md
sparc_rar_artifact_samples,sparc_rar,markdown_note,.md,runs/QSB-SPARC-RAR-RESIDUAL-SCOUT-01-DATA-CONTRACT/18_manual_data_registration_instructions.md,domain_guess=sparc_rar; artifact_kind=markdown_note; suffix=.md; relative_path=runs/QSB-SPARC-RAR-RESIDUAL-SCOUT-01-DATA-CONTRACT/18_manual_data_registration_instructions.md
sparc_rar_artifact_samples,sparc_rar,markdown_note,.md,runs/QSB-SPARC-RAR-RESIDUAL-SCOUT-01-DATA-CONTRACT/19_missing_data_report.md,domain_guess=sparc_rar; artifact_kind=markdown_note; suffix=.md; relative_path=runs/QSB-SPARC-RAR-RESIDUAL-SCOUT-01-DATA-CONTRACT/19_missing_data_report.md
sparc_rar_artifact_samples,sparc_rar,markdown_note,.md,runs/QSB-SPARC-RAR-RESIDUAL-SCOUT-01-DATA-CONTRACT/20_download_not_performed_note.md,domain_guess=sparc_rar; artifact_kind=markdown_note; suffix=.md; relative_path=runs/QSB-SPARC-RAR-RESIDUAL-SCOUT-01-DATA-CONTRACT/20_download_not_performed_note.md
sparc_rar_artifact_samples,sparc_rar,markdown_note,.md,runs/QSB-SPARC-RAR-RESIDUAL-SCOUT-01-DATA-CONTRACT/21_next_codex_prompt_recommendation.md,domain_guess=sparc_rar; artifact_kind=markdown_note; suffix=.md; relative_path=runs/QSB-SPARC-RAR-RESIDUAL-SCOUT-01-DATA-CONTRACT/21_next_codex_prompt_recommendation.md
sparc_rar_artifact_samples,sparc_rar,table_csv,.csv,runs/QSB-SPARC-RAR-RESIDUAL-SCOUT-01-DATA-CONTRACT/22_sample_rows_preview.csv,domain_guess=sparc_rar; artifact_kind=table_csv; suffix=.csv; relative_path=runs/QSB-SPARC-RAR-RESIDUAL-SCOUT-01-DATA-CONTRACT/22_sample_rows_preview.csv
sparc_rar_artifact_samples,sparc_rar,table_csv,.csv,runs/QSB-SPARC-RAR-RESIDUAL-SCOUT-01-DATA-CONTRACT/23_column_presence_matrix.csv,domain_guess=sparc_rar; artifact_kind=table_csv; suffix=.csv; relative_path=runs/QSB-SPARC-RAR-RESIDUAL-SCOUT-01-DATA-CONTRACT/23_column_presence_matrix.csv
sparc_rar_artifact_samples,sparc_rar,table_csv,.csv,runs/QSB-SPARC-RAR-RESIDUAL-SCOUT-01-DATA-CONTRACT/24_data_quality_preflight.csv,domain_guess=sparc_rar; artifact_kind=table_csv; suffix=.csv; relative_path=runs/QSB-SPARC-RAR-RESIDUAL-SCOUT-01-DATA-CONTRACT/24_data_quality_preflight.csv
sparc_rar_artifact_samples,sparc_rar,run_audit,,runs/QSB-SPARC-RAR-RESIDUAL-SCOUT-01-DATA-CONTRACT/.gitattributes,domain_guess=sparc_rar; artifact_kind=run_audit; suffix=; relative_path=runs/QSB-SPARC-RAR-RESIDUAL-SCOUT-01-DATA-CONTRACT/.gitattributes
sparc_rar_artifact_samples,sparc_rar,raw_input,.mrt,runs/QSB-SPARC-RAR-RESIDUAL-SCOUT-01-DATA-CONTRACT/input/MassModels_Lelli2016c.mrt,domain_guess=sparc_rar; artifact_kind=raw_input; suffix=.mrt; relative_path=runs/QSB-SPARC-RAR-RESIDUAL-SCOUT-01-DATA-CONTRACT/input/MassModels_Lelli2016c.mrt
sparc_rar_artifact_samples,sparc_rar,raw_input,.mrt,runs/QSB-SPARC-RAR-RESIDUAL-SCOUT-01-DATA-CONTRACT/input/RARbins.mrt,domain_guess=sparc_rar; artifact_kind=raw_input; suffix=.mrt; relative_path=runs/QSB-SPARC-RAR-RESIDUAL-SCOUT-01-DATA-CONTRACT/input/RARbins.mrt
sparc_rar_artifact_samples,sparc_rar,raw_input,.mrt,runs/QSB-SPARC-RAR-RESIDUAL-SCOUT-01-DATA-CONTRACT/input/RAR.mrt,domain_guess=sparc_rar; artifact_kind=raw_input; suffix=.mrt; relative_path=runs/QSB-SPARC-RAR-RESIDUAL-SCOUT-01-DATA-CONTRACT/input/RAR.mrt
sparc_rar_artifact_samples,sparc_rar,raw_input,.mrt,runs/QSB-SPARC-RAR-RESIDUAL-SCOUT-01-DATA-CONTRACT/input/SPARC_Lelli2016c.mrt,domain_guess=sparc_rar; artifact_kind=raw_input; suffix=.mrt; relative_path=runs/QSB-SPARC-RAR-RESIDUAL-SCOUT-01-DATA-CONTRACT/input/SPARC_Lelli2016c.mrt
sparc_rar_artifact_samples,sparc_rar,text_note,.txt,runs/QSB-SPARC-RAR-RESIDUAL-SCOUT-01-DATA-CONTRACT-REVIEW/00_git_status_short_before.txt,domain_guess=sparc_rar; artifact_kind=text_note; suffix=.txt; relative_path=runs/QSB-SPARC-RAR-RESIDUAL-SCOUT-01-DATA-CONTRACT-REVIEW/00_git_status_short_before.txt
sparc_rar_artifact_samples,sparc_rar,text_note,.txt,runs/QSB-SPARC-RAR-RESIDUAL-SCOUT-01-DATA-CONTRACT-REVIEW/01_git_log_oneline_before.txt,domain_guess=sparc_rar; artifact_kind=text_note; suffix=.txt; relative_path=runs/QSB-SPARC-RAR-RESIDUAL-SCOUT-01-DATA-CONTRACT-REVIEW/01_git_log_oneline_before.txt
sparc_rar_artifact_samples,sparc_rar,markdown_note,.md,runs/QSB-SPARC-RAR-RESIDUAL-SCOUT-01-DATA-CONTRACT-REVIEW/02_data_contract_review_scope.md,domain_guess=sparc_rar; artifact_kind=markdown_note; suffix=.md; relative_path=runs/QSB-SPARC-RAR-RESIDUAL-SCOUT-01-DATA-CONTRACT-REVIEW/02_data_contract_review_scope.md
sparc_rar_artifact_samples,sparc_rar,python_script,.py,runs/QSB-SPARC-RAR-RESIDUAL-SCOUT-01-DATA-CONTRACT-REVIEW/03_data_contract_review.py,domain_guess=sparc_rar; artifact_kind=python_script; suffix=.py; relative_path=runs/QSB-SPARC-RAR-RESIDUAL-SCOUT-01-DATA-CONTRACT-REVIEW/03_data_contract_review.py
sparc_rar_artifact_samples,sparc_rar,summary_json,.json,runs/QSB-SPARC-RAR-RESIDUAL-SCOUT-01-DATA-CONTRACT-REVIEW/04_data_contract_review_summary.json,domain_guess=sparc_rar; artifact_kind=summary_json; suffix=.json; relative_path=runs/QSB-SPARC-RAR-RESIDUAL-SCOUT-01-DATA-CONTRACT-REVIEW/04_data_contract_review_summary.json
sparc_rar_artifact_samples,sparc_rar,table_csv,.csv,runs/QSB-SPARC-RAR-RESIDUAL-SCOUT-01-DATA-CONTRACT-REVIEW/05_review_input_artifact_inventory.csv,domain_guess=sparc_rar; artifact_kind=table_csv; suffix=.csv; relative_path=runs/QSB-SPARC-RAR-RESIDUAL-SCOUT-01-DATA-CONTRACT-REVIEW/05_review_input_artifact_inventory.csv
sparc_rar_artifact_samples,sparc_rar,table_csv,.csv,runs/QSB-SPARC-RAR-RESIDUAL-SCOUT-01-DATA-CONTRACT-REVIEW/06_checksum_revalidation.csv,domain_guess=sparc_rar; artifact_kind=table_csv; suffix=.csv; relative_path=runs/QSB-SPARC-RAR-RESIDUAL-SCOUT-01-DATA-CONTRACT-REVIEW/06_checksum_revalidation.csv
sparc_rar_artifact_samples,sparc_rar,table_csv,.csv,runs/QSB-SPARC-RAR-RESIDUAL-SCOUT-01-DATA-CONTRACT-REVIEW/07_raw_data_preservation_audit.csv,domain_guess=sparc_rar; artifact_kind=table_csv; suffix=.csv; relative_path=runs/QSB-SPARC-RAR-RESIDUAL-SCOUT-01-DATA-CONTRACT-REVIEW/07_raw_data_preservation_audit.csv
sparc_rar_artifact_samples,sparc_rar,table_csv,.csv,runs/QSB-SPARC-RAR-RESIDUAL-SCOUT-01-DATA-CONTRACT-REVIEW/08_gitattributes_audit.csv,domain_guess=sparc_rar; artifact_kind=table_csv; suffix=.csv; relative_path=runs/QSB-SPARC-RAR-RESIDUAL-SCOUT-01-DATA-CONTRACT-REVIEW/08_gitattributes_audit.csv
sparc_rar_artifact_samples,sparc_rar,table_csv,.csv,runs/QSB-SPARC-RAR-RESIDUAL-SCOUT-01-DATA-CONTRACT-REVIEW/09_mrt_structure_review.csv,domain_guess=sparc_rar; artifact_kind=table_csv; suffix=.csv; relative_path=runs/QSB-SPARC-RAR-RESIDUAL-SCOUT-01-DATA-CONTRACT-REVIEW/09_mrt_structure_review.csv
sparc_rar_artifact_samples,sparc_rar,table_csv,.csv,runs/QSB-SPARC-RAR-RESIDUAL-SCOUT-01-DATA-CONTRACT-REVIEW/10_column_mapping_review.csv,domain_guess=sparc_rar; artifact_kind=table_csv; suffix=.csv; relative_path=runs/QSB-SPARC-RAR-RESIDUAL-SCOUT-01-DATA-CONTRACT-REVIEW/10_column_mapping_review.csv
sparc_rar_artifact_samples,sparc_rar,table_csv,.csv,runs/QSB-SPARC-RAR-RESIDUAL-SCOUT-01-DATA-CONTRACT-REVIEW/11_baseline_rar_readiness_review.csv,domain_guess=sparc_rar; artifact_kind=table_csv; suffix=.csv; relative_path=runs/QSB-SPARC-RAR-RESIDUAL-SCOUT-01-DATA-CONTRACT-REVIEW/11_baseline_rar_readiness_review.csv
sparc_rar_artifact_samples,sparc_rar,table_csv,.csv,runs/QSB-SPARC-RAR-RESIDUAL-SCOUT-01-DATA-CONTRACT-REVIEW/12_rbci_v1_readiness_review.csv,domain_guess=sparc_rar; artifact_kind=table_csv; suffix=.csv; relative_path=runs/QSB-SPARC-RAR-RESIDUAL-SCOUT-01-DATA-CONTRACT-REVIEW/12_rbci_v1_readiness_review.csv
sparc_rar_artifact_samples,sparc_rar,table_csv,.csv,runs/QSB-SPARC-RAR-RESIDUAL-SCOUT-01-DATA-CONTRACT-REVIEW/13_data_contract_freeze_decision.csv,domain_guess=sparc_rar; artifact_kind=table_csv; suffix=.csv; relative_path=runs/QSB-SPARC-RAR-RESIDUAL-SCOUT-01-DATA-CONTRACT-REVIEW/13_data_contract_freeze_decision.csv
sparc_rar_artifact_samples,sparc_rar,table_csv,.csv,runs/QSB-SPARC-RAR-RESIDUAL-SCOUT-01-DATA-CONTRACT-REVIEW/14_review_blocker_report.csv,domain_guess=sparc_rar; artifact_kind=table_csv; suffix=.csv; relative_path=runs/QSB-SPARC-RAR-RESIDUAL-SCOUT-01-DATA-CONTRACT-REVIEW/14_review_blocker_report.csv
sparc_rar_artifact_samples,sparc_rar,markdown_note,.md,runs/QSB-SPARC-RAR-RESIDUAL-SCOUT-01-DATA-CONTRACT-REVIEW/15_claim_boundary_and_no_go.md,domain_guess=sparc_rar; artifact_kind=markdown_note; suffix=.md; relative_path=runs/QSB-SPARC-RAR-RESIDUAL-SCOUT-01-DATA-CONTRACT-REVIEW/15_claim_boundary_and_no_go.md
sparc_rar_artifact_samples,sparc_rar,markdown_note,.md,runs/QSB-SPARC-RAR-RESIDUAL-SCOUT-01-DATA-CONTRACT-REVIEW/16_next_run_recommendation.md,domain_guess=sparc_rar; artifact_kind=markdown_note; suffix=.md; relative_path=runs/QSB-SPARC-RAR-RESIDUAL-SCOUT-01-DATA-CONTRACT-REVIEW/16_next_run_recommendation.md
sparc_rar_artifact_samples,sparc_rar,markdown_note,.md,runs/QSB-SPARC-RAR-RESIDUAL-SCOUT-01-DATA-CONTRACT-REVIEW/17_data_contract_review_note.md,domain_guess=sparc_rar; artifact_kind=markdown_note; suffix=.md; relative_path=runs/QSB-SPARC-RAR-RESIDUAL-SCOUT-01-DATA-CONTRACT-REVIEW/17_data_contract_review_note.md
sparc_rar_artifact_samples,sparc_rar,table_csv,.csv,runs/QSB-SPARC-RAR-RESIDUAL-SCOUT-01-DATA-CONTRACT-REVIEW/18_unit_dimension_review.csv,domain_guess=sparc_rar; artifact_kind=table_csv; suffix=.csv; relative_path=runs/QSB-SPARC-RAR-RESIDUAL-SCOUT-01-DATA-CONTRACT-REVIEW/18_unit_dimension_review.csv
sparc_rar_artifact_samples,sparc_rar,markdown_note,.md,runs/QSB-SPARC-RAR-RESIDUAL-SCOUT-01-DATA-CONTRACT-REVIEW/19_parser_requirements_for_baseline_run.md,domain_guess=sparc_rar; artifact_kind=markdown_note; suffix=.md; relative_path=runs/QSB-SPARC-RAR-RESIDUAL-SCOUT-01-DATA-CONTRACT-REVIEW/19_parser_requirements_for_baseline_run.md
sparc_rar_artifact_samples,sparc_rar,markdown_note,.md,runs/QSB-SPARC-RAR-RESIDUAL-SCOUT-01-DATA-CONTRACT-REVIEW/20_formula_freeze_requirements_for_rbci_v1.md,domain_guess=sparc_rar; artifact_kind=markdown_note; suffix=.md; relative_path=runs/QSB-SPARC-RAR-RESIDUAL-SCOUT-01-DATA-CONTRACT-REVIEW/20_formula_freeze_requirements_for_rbci_v1.md
sparc_rar_artifact_samples,sparc_rar,markdown_note,.md,runs/QSB-SPARC-RAR-RESIDUAL-SCOUT-01-DATA-CONTRACT-REVIEW/21_next_codex_prompt_recommendation.md,domain_guess=sparc_rar; artifact_kind=markdown_note; suffix=.md; relative_path=runs/QSB-SPARC-RAR-RESIDUAL-SCOUT-01-DATA-CONTRACT-REVIEW/21_next_codex_prompt_recommendation.md
sparc_rar_artifact_samples,sparc_rar,text_note,.txt,runs/QSB-SPARC-RAR-RESIDUAL-SCOUT-01-PRECONTRACT/00_git_status_short_before.txt,domain_guess=sparc_rar; artifact_kind=text_note; suffix=.txt; relative_path=runs/QSB-SPARC-RAR-RESIDUAL-SCOUT-01-PRECONTRACT/00_git_status_short_before.txt
sparc_rar_artifact_samples,sparc_rar,text_note,.txt,runs/QSB-SPARC-RAR-RESIDUAL-SCOUT-01-PRECONTRACT/01_git_log_oneline_before.txt,domain_guess=sparc_rar; artifact_kind=text_note; suffix=.txt; relative_path=runs/QSB-SPARC-RAR-RESIDUAL-SCOUT-01-PRECONTRACT/01_git_log_oneline_before.txt
sparc_rar_artifact_samples,sparc_rar,markdown_note,.md,runs/QSB-SPARC-RAR-RESIDUAL-SCOUT-01-PRECONTRACT/02_sparc_rar_precontract_scope.md,domain_guess=sparc_rar; artifact_kind=markdown_note; suffix=.md; relative_path=runs/QSB-SPARC-RAR-RESIDUAL-SCOUT-01-PRECONTRACT/02_sparc_rar_precontract_scope.md
sparc_rar_artifact_samples,sparc_rar,python_script,.py,runs/QSB-SPARC-RAR-RESIDUAL-SCOUT-01-PRECONTRACT/03_sparc_rar_precontract.py,domain_guess=sparc_rar; artifact_kind=python_script; suffix=.py; relative_path=runs/QSB-SPARC-RAR-RESIDUAL-SCOUT-01-PRECONTRACT/03_sparc_rar_precontract.py
sparc_rar_artifact_samples,sparc_rar,summary_json,.json,runs/QSB-SPARC-RAR-RESIDUAL-SCOUT-01-PRECONTRACT/04_sparc_rar_precontract_summary.json,domain_guess=sparc_rar; artifact_kind=summary_json; suffix=.json; relative_path=runs/QSB-SPARC-RAR-RESIDUAL-SCOUT-01-PRECONTRACT/04_sparc_rar_precontract_summary.json
sparc_rar_artifact_samples,sparc_rar,table_csv,.csv,runs/QSB-SPARC-RAR-RESIDUAL-SCOUT-01-PRECONTRACT/05_input_artifact_inventory.csv,domain_guess=sparc_rar; artifact_kind=table_csv; suffix=.csv; relative_path=runs/QSB-SPARC-RAR-RESIDUAL-SCOUT-01-PRECONTRACT/05_input_artifact_inventory.csv
sparc_rar_artifact_samples,sparc_rar,table_csv,.csv,runs/QSB-SPARC-RAR-RESIDUAL-SCOUT-01-PRECONTRACT/06_sparc_rar_baseline_contract.csv,domain_guess=sparc_rar; artifact_kind=table_csv; suffix=.csv; relative_path=runs/QSB-SPARC-RAR-RESIDUAL-SCOUT-01-PRECONTRACT/06_sparc_rar_baseline_contract.csv
sparc_rar_artifact_samples,sparc_rar,table_csv,.csv,runs/QSB-SPARC-RAR-RESIDUAL-SCOUT-01-PRECONTRACT/07_qsb_observable_candidate_contract.csv,domain_guess=sparc_rar; artifact_kind=table_csv; suffix=.csv; relative_path=runs/QSB-SPARC-RAR-RESIDUAL-SCOUT-01-PRECONTRACT/07_qsb_observable_candidate_contract.csv
sparc_rar_artifact_samples,sparc_rar,markdown_note,.md,runs/QSB-SPARC-RAR-RESIDUAL-SCOUT-01-PRECONTRACT/08_rbci_v1_definition_note.md,domain_guess=sparc_rar; artifact_kind=markdown_note; suffix=.md; relative_path=runs/QSB-SPARC-RAR-RESIDUAL-SCOUT-01-PRECONTRACT/08_rbci_v1_definition_note.md
sparc_rar_artifact_samples,sparc_rar,table_csv,.csv,runs/QSB-SPARC-RAR-RESIDUAL-SCOUT-01-PRECONTRACT/09_nullmodel_contract.csv,domain_guess=sparc_rar; artifact_kind=table_csv; suffix=.csv; relative_path=runs/QSB-SPARC-RAR-RESIDUAL-SCOUT-01-PRECONTRACT/09_nullmodel_contract.csv
sparc_rar_artifact_samples,sparc_rar,markdown_note,.md,runs/QSB-SPARC-RAR-RESIDUAL-SCOUT-01-PRECONTRACT/10_complexity_penalty_contract.md,domain_guess=sparc_rar; artifact_kind=markdown_note; suffix=.md; relative_path=runs/QSB-SPARC-RAR-RESIDUAL-SCOUT-01-PRECONTRACT/10_complexity_penalty_contract.md
sparc_rar_artifact_samples,sparc_rar,table_csv,.csv,runs/QSB-SPARC-RAR-RESIDUAL-SCOUT-01-PRECONTRACT/11_success_failure_criteria.csv,domain_guess=sparc_rar; artifact_kind=table_csv; suffix=.csv; relative_path=runs/QSB-SPARC-RAR-RESIDUAL-SCOUT-01-PRECONTRACT/11_success_failure_criteria.csv
sparc_rar_artifact_samples,sparc_rar,markdown_note,.md,runs/QSB-SPARC-RAR-RESIDUAL-SCOUT-01-PRECONTRACT/12_claim_boundary_and_no_go.md,domain_guess=sparc_rar; artifact_kind=markdown_note; suffix=.md; relative_path=runs/QSB-SPARC-RAR-RESIDUAL-SCOUT-01-PRECONTRACT/12_claim_boundary_and_no_go.md
sparc_rar_artifact_samples,sparc_rar,markdown_note,.md,runs/QSB-SPARC-RAR-RESIDUAL-SCOUT-01-PRECONTRACT/13_next_execution_run_contract.md,domain_guess=sparc_rar; artifact_kind=markdown_note; suffix=.md; relative_path=runs/QSB-SPARC-RAR-RESIDUAL-SCOUT-01-PRECONTRACT/13_next_execution_run_contract.md
sparc_rar_artifact_samples,sparc_rar,markdown_note,.md,runs/QSB-SPARC-RAR-RESIDUAL-SCOUT-01-PRECONTRACT/14_sparc_rar_precontract_review_note.md,domain_guess=sparc_rar; artifact_kind=markdown_note; suffix=.md; relative_path=runs/QSB-SPARC-RAR-RESIDUAL-SCOUT-01-PRECONTRACT/14_sparc_rar_precontract_review_note.md
sparc_rar_artifact_samples,sparc_rar,markdown_note,.md,runs/QSB-SPARC-RAR-RESIDUAL-SCOUT-01-PRECONTRACT/15_data_acquisition_plan.md,domain_guess=sparc_rar; artifact_kind=markdown_note; suffix=.md; relative_path=runs/QSB-SPARC-RAR-RESIDUAL-SCOUT-01-PRECONTRACT/15_data_acquisition_plan.md
sparc_rar_artifact_samples,sparc_rar,table_csv,.csv,runs/QSB-SPARC-RAR-RESIDUAL-SCOUT-01-PRECONTRACT/16_sparc_column_contract_placeholder.csv,domain_guess=sparc_rar; artifact_kind=table_csv; suffix=.csv; relative_path=runs/QSB-SPARC-RAR-RESIDUAL-SCOUT-01-PRECONTRACT/16_sparc_column_contract_placeholder.csv
sparc_rar_artifact_samples,sparc_rar,markdown_note,.md,runs/QSB-SPARC-RAR-RESIDUAL-SCOUT-01-PRECONTRACT/17_observable_formula_todo.md,domain_guess=sparc_rar; artifact_kind=markdown_note; suffix=.md; relative_path=runs/QSB-SPARC-RAR-RESIDUAL-SCOUT-01-PRECONTRACT/17_observable_formula_todo.md
sparc_rar_artifact_samples,sparc_rar,markdown_note,.md,runs/QSB-SPARC-RAR-RESIDUAL-SCOUT-01-PRECONTRACT/18_next_codex_prompt_recommendation.md,domain_guess=sparc_rar; artifact_kind=markdown_note; suffix=.md; relative_path=runs/QSB-SPARC-RAR-RESIDUAL-SCOUT-01-PRECONTRACT/18_next_codex_prompt_recommendation.md
sparc_rar_artifact_samples,sparc_rar,sql_script,.sql,scripts/qsb_dwh_pg/sql/002_sparc_rar.sql,domain_guess=sparc_rar; artifact_kind=sql_script; suffix=.sql; relative_path=scripts/qsb_dwh_pg/sql/002_sparc_rar.sql
matrix_artifact_samples,unknown,table_csv,.csv,data/qsb_bridge_synth_01b_cross_test_pattern_matrix.csv,domain_guess=unknown; artifact_kind=table_csv; suffix=.csv; relative_path=data/qsb_bridge_synth_01b_cross_test_pattern_matrix.csv
matrix_artifact_samples,causality,markdown_note,.md,docs/bmc01-matrix-first-read.md,domain_guess=causality; artifact_kind=markdown_note; suffix=.md; relative_path=docs/bmc01-matrix-first-read.md
matrix_artifact_samples,causality,table_csv,.csv,docs/BMC07d_backbone_variant_legitimation_matrix.csv,domain_guess=causality; artifact_kind=table_csv; suffix=.csv; relative_path=docs/BMC07d_backbone_variant_legitimation_matrix.csv
matrix_artifact_samples,unknown,markdown_note,.md,docs/QSB_BRIDGE_SYNTH_01B_CROSS_TEST_PATTERN_MATRIX_FIELD_LIST.md,domain_guess=unknown; artifact_kind=markdown_note; suffix=.md; relative_path=docs/QSB_BRIDGE_SYNTH_01B_CROSS_TEST_PATTERN_MATRIX_FIELD_LIST.md
matrix_artifact_samples,causality,table_csv,.csv,docs/QSB-CAUSALITY01/QSB_CAUSALITY01_DIRECTION_MECHANISM_MATRIX.csv,domain_guess=causality; artifact_kind=table_csv; suffix=.csv; relative_path=docs/QSB-CAUSALITY01/QSB_CAUSALITY01_DIRECTION_MECHANISM_MATRIX.csv
matrix_artifact_samples,causality,table_csv,.csv,docs/QSB-CAUSALITY01/QSB_CAUSALITY01_TAU_STATUS_MATRIX.csv,domain_guess=causality; artifact_kind=table_csv; suffix=.csv; relative_path=docs/QSB-CAUSALITY01/QSB_CAUSALITY01_TAU_STATUS_MATRIX.csv
matrix_artifact_samples,causality,table_csv,.csv,docs/QSB-CAUSALITY02A/QSB_CAUSALITY02A_DISTANCE_PROPERTY_MATRIX.csv,domain_guess=causality; artifact_kind=table_csv; suffix=.csv; relative_path=docs/QSB-CAUSALITY02A/QSB_CAUSALITY02A_DISTANCE_PROPERTY_MATRIX.csv
matrix_artifact_samples,unknown,markdown_note,.md,docs/QSB_CORRCORE01_CORRELATION_MATRIX_CORE_DWH_INTEGRATION_SPEC.md,domain_guess=unknown; artifact_kind=markdown_note; suffix=.md; relative_path=docs/QSB_CORRCORE01_CORRELATION_MATRIX_CORE_DWH_INTEGRATION_SPEC.md
matrix_artifact_samples,unknown,markdown_note,.md,docs/QSB_ST_RESONANCE_MATTER_SIGNATURE_RED_TEAM_MATRIX.md,domain_guess=unknown; artifact_kind=markdown_note; suffix=.md; relative_path=docs/QSB_ST_RESONANCE_MATTER_SIGNATURE_RED_TEAM_MATRIX.md
matrix_artifact_samples,unknown,markdown_note,.md,docs/QSB_ST_SHAPIROINFO07_PUBLIC_DATASET_FEASIBILITY_MATRIX_SPEC.md,domain_guess=unknown; artifact_kind=markdown_note; suffix=.md; relative_path=docs/QSB_ST_SHAPIROINFO07_PUBLIC_DATASET_FEASIBILITY_MATRIX_SPEC.md
matrix_artifact_samples,causality,markdown_note,.md,docs/README_BMC07d_legitimation_matrix.md,domain_guess=causality; artifact_kind=markdown_note; suffix=.md; relative_path=docs/README_BMC07d_legitimation_matrix.md
matrix_artifact_samples,causality,markdown_note,.md,docs/run_bmc01_matrix_README.md,domain_guess=causality; artifact_kind=markdown_note; suffix=.md; relative_path=docs/run_bmc01_matrix_README.md
matrix_artifact_samples,interface01,other,.yaml,numerics/debroglie-phase-bridge/m33_v0_scaffold/configs/config_m39x2_prediction_matrix.yaml,domain_guess=interface01; artifact_kind=other; suffix=.yaml; relative_path=numerics/debroglie-phase-bridge/m33_v0_scaffold/configs/config_m39x2_prediction_matrix.yaml
